Bankrupt,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Operating Profit Per Share (Yuan ??),Total Asset Growth Rate,Total debt/Total net worth,Debt ratio %,Current Liability to Current Assets
0,0.445863599,0.5,0.490604422,0.59937445,0.599381657,0.998978563,0.797280309,0.809210499,0.303313765,0.781460781,8300000000,832000000,0.455006165,0.000418042,0,0.100724697,6930000000,0.012190518,0.169362397,0.038477077
0,0.553892653,0.595508068,0.593821939,0.611150348,0.611150348,0.999123921,0.797588117,0.809452796,0.303547487,0.781727028,0.000126391,458000000,0.466688475,0.000318032,0.257718393,0.115381484,805000000,0.004068066,0.090969556,0.022515227
0,0.555062643,0.627289577,0.621607152,0.616908575,0.616908575,0.999226642,0.797648848,0.809591717,0.303438723,0.781871309,0.000115983,5040000000,0.473073149,0.000277028,0,0.137448091,8130000000,0.007632752,0.134655501,0.033462389
0,0.508311802,0.555658526,0.552170887,0.599994235,0.599994235,0.998979834,0.797438709,0.809347987,0.303588093,0.781610676,9160000000,509000000,0.462504718,0.000372037,0.257212268,0.098119046,7570000000,0.008027613,0.138374097,0.02450765
0,0.450153561,0.512374618,0.497403501,0.602307615,0.602307615,0.998991966,0.797358887,0.809283409,0.303423012,0.781539238,0.000116562,0,0.46162066,0.00059606,0,0.105935999,0.000103792,0.017310025,0.194122804,0.036375158
0,0.487105738,0.549934584,0.53611007,0.608844175,0.608844175,0.999046042,0.797522682,0.809409961,0.303596069,0.781669343,0.00016721,4310000000,0.464865001,0.000851085,0.234740358,0.100236137,6460000000,0.002170364,0.056595217,0.012007995
0,0.463267196,0.538813781,0.520316933,0.602711195,0.602732815,0.998969203,0.797397207,0.809350721,0.303537578,0.781574746,0.000146165,3510000000,0.465317934,0.000345035,0,0.095757674,6600000000,0.005518927,0.111285788,0.030984307
0,0.503680593,0.572394243,0.560254832,0.610862076,0.610379221,0.999021893,0.7974928,0.809412695,0.303594377,0.781677343,0.000216125,6640000000,0.467703379,0.000346035,0,0.106343132,6170000000,0.0124723,0.171025184,0.023225933
0,0.469848389,0.531563454,0.521066438,0.610155811,0.610249499,0.998922869,0.797387662,0.809367126,0.303617822,0.781565904,0.000313144,0.000154165,0.465185409,0.000694069,0.895333536,0.088917841,5720000000,0.00359934,0.083411434,0.020527303
0,0.524301662,0.615460096,0.569891322,0.609644129,0.609572061,0.999085213,0.797620904,0.809503313,0.303685739,0.781699238,0.000139805,469000000,0.463153922,0.000187019,0.134831461,0.128328312,9360000000,0.006227487,0.119841582,0.030426554
0,0.510554283,0.567597034,0.553616361,0.605838943,0.605838943,0.999038763,0.79751701,0.80940241,0.303601386,0.781667519,0.000126391,2120000000,0.46346762,0.000249025,0.260755137,0.107890237,7290000000,0.010456962,0.158055446,0.023854705
0,0.504850583,0.558329699,0.555329514,0.61027112,0.610170224,0.999033447,0.797530152,0.809421288,0.303635466,0.781686326,0.000201207,0.000142789,0.464593241,0.000277028,0.19171981,0.101701816,7550000000,0.00517787,0.106871844,0.037102914
0,0.493979428,0.534289141,0.537769688,0.598848355,0.598848355,0.998960653,0.797396377,0.809312183,0.303554013,0.781567589,924000000,4720000000,0.46644691,0.000253025,0.6619091,0.095187688,753000000,0.006786493,0.126039242,0.030428321
0,0.495149417,0.54769952,0.548262755,0.612173713,0.612173713,0.99900121,0.797461259,0.809371162,0.303582775,0.781683659,0.000265617,357000000,0.467346066,0.000415042,0.160846239,0.098037619,4980000000,0.007363737,0.132025274,0.04654118
0,0.49261444,0.551733537,0.545800096,0.604411998,0.60413814,0.999008836,0.797510785,0.809447458,0.30365311,0.781716642,0.00012905,5540000000,0.47226458,0.000239024,0,0.097223353,6310000000,0.002557018,0.064485897,0.02839845
0,0.499829376,0.562036633,0.549333476,0.604642615,0.60474351,0.999002134,0.797455587,0.809364522,0.303570449,0.781625834,0.000145471,2280000000,0.461556914,0.000553055,0.189695313,0.107971664,6680000000,0.014287017,0.180790277,0.040239525
0,0.460732219,0.506214566,0.513250174,0.594675622,0.594675622,0.998857353,0.797195092,0.809135505,0.30341842,0.781390465,0.000128703,4500000000,0.464945522,0.000383038,0,0.088510708,5720000000,0.009727428,0.152674064,0.080966486
0,0.56569005,0.611644134,0.607313025,0.613924963,0.613888929,0.999207577,0.797668631,0.809521801,0.303513166,0.781796642,8660000000,2120000000,0.476196707,0.000272027,0.210851301,0.132806775,8320000000,0.0021731,0.056655682,0.01467692
0,0.504314337,0.567706062,0.550725414,0.597810577,0.597810577,0.999003867,0.797451437,0.809359445,0.303559572,0.781618255,3250000000,0,0.459748538,0.000116012,0.218341937,0.106098852,689000000,0.007091073,0.129243885,0.027614342
0,0.499146882,0.545191888,0.547138498,0.608073048,0.608238804,0.999016578,0.797423907,0.809347727,0.303485129,0.781601273,0.0001871,9750000000,0.466611308,0.000191019,0.008705335,0.102353229,6200000000,0.008286598,0.140732231,0.045089824
0,0.459805977,0.524258613,0.514320895,0.602415717,0.602415717,0.998890284,0.797321535,0.809261666,0.303570449,0.781515518,0.000220172,4500000000,0.464875066,0.000468047,0,0.085009364,7110000000,0.009667241,0.152220576,0.046665152
0,0.455906011,0.496947231,0.504309653,0.596044913,0.596088153,0.998822805,0.797210033,0.80916506,0.303516792,0.78143229,0.000186059,9340000000,0.459194954,0.000252025,0,0.073365361,5970000000,0.033158245,0.232911086,0.072838708
0,0.584799883,0.607283035,0.625997109,0.618681445,0.619272402,0.999234615,0.797718157,0.809549923,0.303543137,0.781826677,0.000145933,0.000111719,0.472410525,0.000120012,0.238991801,0.180441332,7840000000,0.004934388,0.103606736,0.045208501
0,0.519231707,0.573811601,0.562771026,0.608166736,0.608166736,0.999043847,0.797568749,0.809446286,0.303681389,0.781714817,0.000158653,2500000000,0.465611501,0.000385039,0.21712724,0.106750265,6500000000,0.01201087,0.168274027,0.047626307
0,0.553063911,0.608754906,0.591519889,0.614998775,0.614710503,0.999161012,0.797685232,0.809529743,0.303639575,0.781804782,0.000146396,3230000000,0.466505624,0.000168017,0.226541148,0.149743506,7240000000,0.003313909,0.078544003,0.020346636
0,0.523521669,0.576809856,0.565554901,0.606083974,0.606062353,0.999067881,0.797507741,0.809394989,0.303524526,0.781660501,0.000100835,1830000000,0.461394194,0.000212021,0.270877619,0.131748229,7360000000,0.010580071,0.158901956,0.030790541
0,0.483595769,0.551242913,0.535628246,0.624223468,0.622731662,0.999014382,0.797511476,0.809430532,0.303642717,0.781669764,0.000421842,2900000000,0.465685312,0.000364036,0,0.09730478,6890000000,0.00330479,0.078392841,0.016780712
0,0.552527665,0.608264283,0.604315006,0.60894507,0.608880209,0.999056326,0.79762284,0.809510604,0.303749548,0.781783729,0.000157613,53500000,0.466061079,0,0.10982893,0.107483104,8130000000,0.003609371,0.083592829,0.021924502
0,0.553892653,0.60210423,0.593714867,0.618148143,0.618148143,0.999199142,0.797665726,0.809511125,0.303525735,0.781785694,0.000163394,2440000000,0.464990816,0.000231023,0.243344468,0.1264555,7210000000,0.006060606,0.117906703,0.029780109
0,0.614634622,0.667357174,0.662133947,0.618904856,0.618904856,0.999256454,0.797756201,0.809615803,0.303563923,0.781896151,0.00011818,740000000,0.474133347,0.000213021,0.12977022,0.156176207,0.000115283,0.00255337,0.064425432,0.031061517
0,0.568810023,0.620202791,0.602120028,0.611496274,0.611496274,0.999094341,0.797707366,0.809537555,0.303817707,0.781813344,0.000161544,0,0.462652341,0.000188019,0.253973074,0.11595147,7890000000,0.003833703,0.08725096,0.023471737
0,0.517281724,0.578063672,0.570533754,0.614206028,0.614206028,0.999056095,0.797537623,0.809441599,0.303601386,0.781686466,0.000243415,4970000000,0.467778868,0.000237024,0.092620711,0.108460223,7780000000,0.008104214,0.139069444,0.033301858
0,0.559450105,0.616277802,0.612506023,0.615625766,0.615496043,0.99907932,0.797618552,0.809505526,0.303693957,0.781779659,0.000240755,0.00010272,0.465869841,0.000212021,0.096062354,0.114648644,7760000000,0.004748356,0.101006742,0.034220449
1,0.406035197,0.445922372,0.44515231,0.595799882,0.595799882,0.998745273,0.796854636,0.808766135,0.303058047,0.780982184,0.000259026,9850000000,0.454264697,0.000470047,0,0.089324974,5050000000,0.005970326,0.116818333,0.042366274
1,0.46404719,0.527256869,0.517533059,0.610710734,0.610595425,0.998976714,0.797347958,0.809280154,0.303435823,0.781530957,0.000264923,0.000108832,0.461711247,0.000347035,0,0.097874766,7290000000,0.013510975,0.176799589,0.039623748
0,0.496221908,0.558329699,0.546442529,0.605464189,0.605464189,0.999028941,0.797498057,0.809399025,0.303588818,0.781664431,0.000130207,4330000000,0.46365047,0.000213021,0.171677295,0.108704503,7810000000,0.007632752,0.134655501,0.044789546
0,0.487739482,0.557893589,0.537662616,0.603785007,0.603655285,0.998997512,0.797529737,0.809433267,0.303710151,0.781666536,0.000132635,3340000000,0.464591564,0.000245025,0.103755441,0.099096165,6360000000,0.005107652,0.10596487,0.031312689
0,0.465607176,0.524967292,0.507093527,0.600931117,0.600931117,0.998866135,0.797333571,0.809206333,0.303642233,0.781374746,0.000220403,1360000000,0.461504911,0.000636064,0,0.090790652,6520000000,0.012589938,0.171690298,0.070452242
0,0.501145615,0.571631051,0.554526474,0.612930426,0.613002494,0.999106473,0.797695331,0.809584816,0.303771301,0.781852782,0.00017357,4920000000,0.467497043,0.000277028,0.064075311,0.104877453,703000000,0.002853391,0.070199837,0.022290794
0,0.501486862,0.547754034,0.552920392,0.602819297,0.602783263,0.998958919,0.797444935,0.809352023,0.303642475,0.781612501,0.000157266,509000000,0.465653439,0.000371037,0.264196781,0.094943409,697000000,0.011782891,0.1668531,0.037229629
0,0.498708136,0.565961622,0.547406178,0.606840687,0.606797446,0.999062912,0.797523235,0.809417903,0.303561748,0.781663869,0.000117602,5770000000,0.467121277,0.000258026,0.177953234,0.110821594,6430000000,0.008075945,0.138827584,0.035730091
0,0.475064593,0.540449193,0.526634188,0.602905778,0.602905778,0.998983993,0.797416852,0.809335098,0.30354072,0.781592992,0.000134138,4530000000,0.464407036,0.000349035,0.184431623,0.097793339,6620000000,0.006120793,0.11860205,0.029189144
0,0.462048457,0.529273877,0.508913753,0.603316566,0.603367013,0.998946094,0.797365251,0.809287836,0.303530327,0.781501343,0.000179468,4130000000,0.46216418,0.000293029,0,0.093314877,5880000000,0.012245233,0.169664722,0.045170688
0,0.338955784,0.428314435,0.381979763,0.605464189,0.605420949,0.998973247,0.795970087,0.808022188,0.301035752,0.779746672,0.00018525,1050000000,0.485295622,0.000486049,0,0.095350541,3540000000,0.000817078,0.024155758,0.01132957
0,0.491541949,0.554949847,0.5419455,0.602667954,0.602667954,0.999015538,0.797505389,0.809405404,0.303629665,0.781662887,9880000000,5450000000,0.46317573,0,0.166616054,0.098526179,6610000000,0.002381018,0.060948695,0.014267213
0,0.53371033,0.591910161,0.57942074,0.60874328,0.60874328,0.999109015,0.797557267,0.809441469,0.303524526,0.781709624,0.000102685,1710000000,0.464405358,0.000365037,0.195262678,0.127595473,6290000000,0.011039678,0.162046135,0.032788954
0,0.522595427,0.563344963,0.568392312,0.602999467,0.602920192,0.998997859,0.79744701,0.809361788,0.303564648,0.781625273,0.000120609,8320000000,0.468557241,0.000285029,0.128757971,0.106913118,6260000000,0.008017582,0.138283399,0.039205886
0,0.519524204,0.556966856,0.57181862,0.607265887,0.606876721,0.999064992,0.797474401,0.809377672,0.303471836,0.781635799,0.000116793,5890000000,0.46889778,0.000236024,0.203664338,0.11904568,6620000000,0.012613648,0.171841461,0.041109363
0,0.503485595,0.546500218,0.549440548,0.602531025,0.602531025,0.998977523,0.797421555,0.809341998,0.303562714,0.781592852,0.000134485,2120000000,0.465737316,0.000272027,0.100415022,0.099340445,6690000000,0.009338951,0.149620582,0.050322656
0,0.502218106,0.541757523,0.557952781,0.603864282,0.603864282,0.998991042,0.797413946,0.809336921,0.303521142,0.781592852,0.000142464,79800000,0.463881969,0.000254025,0.055369977,0.099747578,7320000000,0.014826872,0.183420504,0.06714878
0,0.49480817,0.557893589,0.54954762,0.599035731,0.599035731,0.998953604,0.797506358,0.809422721,0.303760908,0.781687027,0.000102454,5690000000,0.463801448,0.000985099,0.025002531,0.094210569,6650000000,0.003262842,0.077667261,0.025866062
0,0.476185833,0.519733973,0.51126934,0.604484066,0.604368757,0.99896331,0.797383788,0.809221305,0.30352646,0.781465834,0.000178311,4550000000,0.460969779,0.000444044,0,0.095350541,5870000000,0.011146372,0.162771714,0.047784608
0,0.532199093,0.574356738,0.579795492,0.617549979,0.617549979,0.999245939,0.797702801,0.809540289,0.303492622,0.781908923,0.000106964,905000000,0.451230048,0.00019702,0.234133009,0.132888201,9390000000,0.016155537,0.189406536,0.035359326
0,0.507824307,0.577082425,0.557792173,0.606199282,0.606350625,0.999034372,0.797505804,0.809408529,0.303591235,0.781655869,0.000138995,2110000000,0.465665182,0.000381038,0.142726997,0.108134517,7850000000,0.006874949,0.126976449,0.025437158
0,0.581046166,0.628543393,0.615343434,0.614451059,0.614544747,0.999146799,0.797653414,0.809503052,0.303613713,0.781775729,0.000158075,2380000000,0.468699831,0.000625063,0.240004049,0.152186304,7860000000,0.00557273,0.111981135,0.028927915
0,0.517379223,0.578227213,0.560040687,0.604282276,0.603612044,0.999032292,0.797554085,0.809430793,0.303679938,0.781696431,9710000000,1940000000,0.467268899,0.002373237,0.246482437,0.108215943,7340000000,0.003383215,0.079753303,0.01706753
0,0.511480525,0.567433493,0.556453772,0.614883466,0.612418743,0.999092261,0.797547307,0.809421679,0.303542412,0.78168801,0.000178427,7080000000,0.468560597,0.000231023,0.273914364,0.118394268,6210000000,0.006847591,0.126704357,0.027675882
0,0.518159216,0.578990406,0.561700305,0.600995979,0.600995979,0.999025706,0.797477583,0.809377412,0.303559814,0.781638045,6160000000,221000000,0.463601822,0.000155016,0.233626885,0.116765736,6400000000,0.008154369,0.139553164,0.026208729
0,0.507726807,0.559474488,0.549440548,0.61723288,0.61723288,0.99917326,0.797560726,0.809425325,0.303396426,0.781682115,0.000174611,6710000000,0.462635565,0.000332033,0.306913655,0.123686996,7940000000,0.015718728,0.18750189,0.060436256
0,0.517622971,0.594908417,0.580598533,0.60454172,0.604476859,0.99904558,0.797499164,0.809429621,0.303555947,0.781697554,97700000,1140000000,0.458062622,0.000337034,0,0.116684309,0.000110061,0.007182265,0.130181093,0.020931501
0,0.415882611,0.468163977,0.460677766,0.598869975,0.599050145,0.998878383,0.797241297,0.809170398,0.3034554,0.78141643,0.000177965,4450000000,0.461771638,0.000357036,0,0.075726732,6500000000,0.013653234,0.177555401,0.046463655
0,0.495051918,0.557511993,0.542909149,0.601723865,0.60164459,0.999026168,0.797446456,0.809353716,0.303504465,0.781612501,7170000000,1580000000,0.462593627,0.000280028,0.253163276,0.110658741,7100000000,0.012381109,0.170480999,0.03563778
0,0.573489982,0.622873964,0.608383746,0.61334842,0.61334842,0.999193827,0.797668493,0.809513208,0.303541687,0.781787238,9170000000,2610000000,0.465784287,0.000184018,0.242635894,0.138262356,8330000000,0.005103092,0.105874172,0.016300545
0,0.51425925,0.563399477,0.562771026,0.601327491,0.601327491,0.999017849,0.797455587,0.809362049,0.303537819,0.78162401,7490000000,1430000000,0.466321096,0.000248025,0.225022776,0.106098852,5220000000,0.004900647,0.103123016,0.033905202
0,0.520937942,0.589129961,0.574763103,0.602891365,0.602927399,0.999036567,0.797489619,0.809402931,0.303558122,0.781664992,8190000000,3840000000,0.466272447,0.000150015,0.069035327,0.124338409,8070000000,0.005827155,0.115095081,0.035226594
0,0.542582752,0.574520279,0.597408855,0.616079794,0.616079794,0.999129352,0.797573453,0.809468159,0.303510507,0.781743168,0.000199935,0.000186764,0.474807713,0.000234023,0.115396295,0.127921179,6310000000,0.005528046,0.111406718,0.039005401
0,0.505045581,0.567978631,0.543337438,0.601795932,0.601795932,0.999064414,0.797457939,0.809357622,0.303444524,0.78160015,3580000000,67900000,0.461738087,0.000479048,0.310456524,0.118801401,5280000000,0.003700563,0.085104453,0.019529849
0,0.484034515,0.541593982,0.543283902,0.612188126,0.612188126,0.99901496,0.797383235,0.809337441,0.303417453,0.781596922,0.000252088,0.000133621,0.463472652,0.000310031,0,0.100561843,9080000000,0.014127431,0.180004233,0.037973296
0,0.514600497,0.57015918,0.565447829,0.612116058,0.612116058,0.99907932,0.797496397,0.809411393,0.303480537,0.781678466,0.000186522,0.000120717,0.464428843,0.000224022,0.046765867,0.108704503,6620000000,0.002558841,0.064516129,0.020682435
0,0.505240579,0.547099869,0.538197976,0.614162787,0.614292509,0.999046504,0.797470943,0.809341868,0.303504707,0.781608571,0.000254285,0.000143638,0.462133984,0.00029603,0.59742889,0.108785929,8160000000,0.008062266,0.138706654,0.043516362
0,0.513333008,0.557348452,0.557685101,0.60436155,0.60436155,0.999008489,0.797482563,0.809385614,0.303604528,0.781643097,0.000132982,2340000000,0.480261359,0.000289029,0.18564632,0.100806123,6030000000,0.003803609,0.08676724,0.024372545
0,0.573928728,0.621892717,0.604047326,0.605247986,0.605175918,0.99904974,0.797660331,0.809498756,0.303828825,0.781771379,0.000104767,815000000,0.469327227,0.000340034,0.275331511,0.111554434,9100000000,0.002971028,0.072406808,0.017330848
0,0.569736265,0.619766681,0.605653408,0.615647386,0.615272633,0.99918805,0.797747485,0.809575833,0.303692023,0.781853344,0.000128472,2600000000,0.468795451,0.000263026,0.224820326,0.146323589,8820000000,0.008418826,0.141911298,0.039486724
0,0.55881636,0.603576101,0.592483538,0.605521844,0.605579498,0.999075969,0.797617445,0.809472326,0.303699033,0.78173994,8490000000,2610000000,0.459409678,0.000342034,0.262779634,0.117987135,8420000000,0.004858698,0.102578831,0.027073541
0,0.530736606,0.571685565,0.570587291,0.613499762,0.61296646,0.999174646,0.797566813,0.809438214,0.30340416,0.78170808,0.000104651,2430000000,0.461568657,0.000286029,0.255592671,0.133946747,8090000000,0.009349894,0.14971128,0.034761238
0,0.518500463,0.555876581,0.572942877,0.606372245,0.606372245,0.998975905,0.79751369,0.809414128,0.30372707,0.781677484,0.000197738,3940000000,0.464316449,0.000377038,0.148699261,0.096246234,6370000000,0.006866741,0.126885751,0.067400839
